Customer_ID_number,OrderDate,Items,ItemCategory,Gender,Geographic location,Purchase History,ProductPrice,OrderQuantity,OrderNumber,PaymentMethod,Age
1229,5/3/2025,Lipton Tea,Beverage,F,Iganmu,11/16/2023,850,9,SO73500,Debit card,72
2927,4/12/2025,Phone Charger,Electronics,F,Shomolu,1/21/2024,2404,6,SO79615,Debit card,61
3341,3/31/2025,Hypo Bleach,Cleaning,F,Ogba,1/13/2023,1603,7,SO51183,Bank transfer,32
2215,3/4/2025,Pampers Baby-Dry,Baby Products,M,Ketu,2/17/2022,5100,6,SO98369,Debit card,69
1711,5/10/2025,Baby Feeding Bottle,Baby Products,M,Ilupeju,10/6/2023,5520,4,SO55756,Bank transfer,67
3491,5/21/2025,Morning Fresh Dishwash,Cleaning,M,Lagos Island,2/12/2025,1451,8,SO89653,Bank transfer,72
3505,1/18/2025,Rexona Air Freshener,Cleaning,F,Ilupeju,5/2/2022,1861,7,SO83590,Cash Payment,62
4669,4/6/2025,Always Sanitary Pad,Toiletries,M,Yaba,6/8/2024,950,7,SO95741,Debit card,33
2557,4/15/2025,Semovita,Food,M,Oshodi,12/19/2024,3400,9,SO24358,Debit card,35
4283,4/20/2025,Sunlight Detergent,Cleaning,F,Ikeja,4/14/2023,1251,6,SO92279,Debit card,52
4679,1/26/2025,Hypo Bleach,Cleaning,F,Festac town,6/20/2022,1603,5,SO40459,Debit card,19
2651,2/24/2025,Shea Butter,Personal Care,M,Lagos Island,5/12/2022,1855,7,SO67270,Cash Payment,18
4071,5/18/2025,Salt,Food,M,Iyana ipaja,11/4/2023,500,8,SO96318,Bank transfer,80
2587,2/10/2025,Rexona Air Freshener,Cleaning,F,Ikorodu,8/20/2024,1861,2,SO75764,Bank transfer,34
4091,5/22/2025,Phone Charger,Electronics,F,Lagos Island,3/12/2023,2404,3,SO34819,Debit card,77
3002,5/13/2025,Omo Detergent,Cleaning,F,Ikotun,8/18/2023,1338,8,SO32115,Cash Payment,58
2035,4/30/2025,MTN Airtime ?500,Airtime,M,Iyana ipaja,10/4/2023,500,5,SO29260,Cash Payment,59
2772,2/20/2025,Hollandia Yoghurt,Beverage,M,Sangotedo,1/19/2022,1500,8,SO78067,Bank transfer,18
3431,5/14/2025,Lipton Tea,Beverage,F,Surulere,12/25/2023,850,7,SO82998,Debit card,63
2166,5/24/2025,Phone Charger,Electronics,F,Yaba,1/9/2023,2404,5,SO12310,Debit card,33
4688,5/2/2025,Sunlight Detergent,Cleaning,M,Shomolu,4/10/2023,1251,3,SO73170,Debit card,46
1585,4/4/2025,Always Sanitary Pad,Toiletries,M,Sangotedo,10/24/2022,950,10,SO34590,Debit card,62
1308,2/23/2025,Johnson's Baby Lotion,Baby Products,F,Surulere,1/24/2024,6812,4,SO59762,Debit card,76
4190,5/1/2025,Hand Sanitizer,Personal Care,M,Ibeju lekki,4/2/2022,1843,1,SO61257,Cash Payment,65
3611,2/12/2025,Friso Gold Milk,Baby Products,M,Sangotedo,3/26/2025,5884,5,SO19840,Cash Payment,20
3933,5/1/2025,Chin Chin,Snack,F,Mafoluku,7/8/2024,1800,10,SO31592,Bank transfer,60
3877,3/18/2025,Mathematical Set,School Supplies,M,Badore,3/23/2025,1320,7,SO77093,Cash Payment,73
4787,1/14/2025,Nivea Roll-On,Personal Care,F,Ikotun,5/13/2024,1299,2,SO68080,Debit card,44
2063,2/1/2025,Hollandia Yoghurt,Beverage,M,Fadeyi,5/19/2022,1500,2,SO90115,Debit card,56
1940,5/1/2025,Coca-Cola,Beverage,M,Agege,7/16/2023,500,6,SO64740,Cash Payment,46
2993,2/23/2025,Oral-B Toothbrush,Personal Care,F,Lakowe,1/22/2024,1147,1,SO93346,Bank transfer,35
2316,4/23/2025,Peak Milk,Dairy,F,Ilupeju,6/30/2024,350,3,SO26446,Cash Payment,64
2175,2/18/2025,Jik Bleach,Cleaning,M,Ibeju lekki,7/19/2024,1442,8,SO13995,Bank transfer,46
4445,2/12/2025,Lipton Tea,Beverage,F,Agege,4/25/2022,850,8,SO50792,Debit card,51
3812,5/10/2025,Morning Fresh Dishwash,Cleaning,F,Shomolu,2/21/2024,1451,2,SO86218,Debit card,65
4577,5/17/2025,Peak Milk,Dairy,M,Sangotedo,12/10/2023,350,1,SO43847,Bank transfer,73
3248,2/28/2025,Shea Butter,Personal Care,M,Festac town,5/5/2025,1855,7,SO37517,Cash Payment,28
4821,5/6/2025,Shea Butter,Personal Care,M,Surulere,6/24/2024,1855,9,SO24314,Bank transfer,66
2835,3/3/2025,Dano Milk,Dairy,F,Shomolu,3/28/2025,120,3,SO16694,Bank transfer,80
1998,4/24/2025,Dettol Soap,Personal Care,M,Fadeyi,6/14/2023,1722,5,SO49878,Debit card,36
3080,3/19/2025,Lipton Tea,Beverage,F,Mafoluku,4/21/2023,850,1,SO60251,Bank transfer,41
3864,3/18/2025,La Casera Apple Drink,Beverage,F,Badore,9/6/2024,350,1,SO90803,Bank transfer,56
1410,5/7/2025,Diaper Rash Cream,Baby Products,M,Iganmu,8/23/2023,8148,8,SO97991,Debit card,35
4037,5/17/2025,Pampers Baby-Dry,Baby Products,M,Ogba,2/22/2024,5100,4,SO86822,Bank transfer,24
1696,3/29/2025,Milo,Beverage,M,Ikorodu,11/17/2024,1200,1,SO43700,Cash Payment,30
3678,4/1/2025,Oral-B Toothbrush,Personal Care,M,Surulere,7/13/2024,1147,2,SO77655,Cash Payment,74
2644,5/10/2025,Always Sanitary Pad,Toiletries,F,Ilupeju,4/9/2024,950,3,SO67743,Debit card,40
1786,5/8/2025,Oral-B Toothbrush,Personal Care,M,Yaba,8/21/2023,1147,9,SO16853,Bank transfer,71
2357,2/8/2025,Local Broom,Cleaning,M,Surulere,2/17/2023,1579,6,SO72012,Bank transfer,77
4478,3/22/2025,Peak Milk,Dairy,M,Yaba,8/1/2022,350,8,SO58622,Bank transfer,57
4294,4/18/2025,Shea Butter,Personal Care,F,Agege,3/9/2023,1855,9,SO90580,Cash Payment,31
1908,2/24/2025,Shea Butter,Personal Care,M,Ikorodu,4/5/2023,1855,8,SO69989,Cash Payment,22
4800,2/25/2025,Huggies Baby Wipes,Baby Products,F,Fadeyi,10/7/2023,8052,10,SO37013,Debit card,55
4265,5/8/2025,Friso Gold Milk,Baby Products,F,Shomolu,8/14/2024,5884,6,SO88132,Debit card,60
4735,5/2/2025,Sponge (Pack),Cleaning,M,Ikotun,7/1/2022,1512,8,SO99493,Debit card,80
1290,2/28/2025,Always Sanitary Pad,Toiletries,M,Ikeja,11/20/2023,950,5,SO40671,Debit card,65
3633,1/31/2025,Salt,Food,F,Agege,9/7/2024,500,6,SO52046,Cash Payment,30
4992,1/5/2025,Always Sanitary Pad,Toiletries,M,Shomolu,5/24/2022,950,3,SO63292,Debit card,71
1069,2/6/2025,Lipton Tea,Beverage,M,Agege,9/8/2023,850,6,SO80862,Cash Payment,48
1563,2/2/2025,Johnson's Baby Lotion,Baby Products,M,Ikorodu,12/22/2024,6812,3,SO29682,Debit card,71
4146,4/23/2025,Diaper Rash Cream,Baby Products,F,Lagos Island,12/29/2023,8148,4,SO94585,Debit card,38
4745,1/23/2025,Sugar,Food,M,Festac town,9/6/2023,1000,8,SO66460,Cash Payment,58
2138,4/20/2025,Shea Butter,Personal Care,F,Agege,7/7/2022,1855,5,SO95109,Bank transfer,41
3207,4/5/2025,Sponge (Pack),Cleaning,F,Lakowe,2/22/2025,1512,1,SO71522,Bank transfer,53
2672,2/25/2025,Shea Butter,Personal Care,F,Yaba,7/28/2024,1855,6,SO12135,Debit card,34
1087,5/14/2025,Shea Butter,Personal Care,F,Surulere,3/16/2025,1855,2,SO31299,Bank transfer,26
2259,2/13/2025,Fayrouz,Beverage,M,Ikorodu,11/16/2023,500,8,SO15238,Bank transfer,23
2597,1/8/2025,Lipton Tea,Beverage,M,Surulere,3/20/2024,850,5,SO17220,Bank transfer,77
2713,5/28/2025,Diaper Rash Cream,Baby Products,F,Festac town,5/17/2022,8148,6,SO99259,Cash Payment,34
3389,2/8/2025,Milo,Beverage,F,Iyana ipaja,11/30/2023,1200,7,SO57593,Bank transfer,37
4853,4/24/2025,Dano Milk,Dairy,M,Ikeja,3/3/2022,120,8,SO57713,Debit card,49
4788,3/7/2025,Chin Chin,Snack,M,Ketu,7/11/2024,1800,6,SO35076,Bank transfer,59
2957,2/18/2025,Omo Detergent,Cleaning,M,Mafoluku,4/17/2024,1338,9,SO59945,Bank transfer,22
4134,2/22/2025,Close-Up Toothpaste,Personal Care,M,Yaba,4/11/2022,1736,2,SO99827,Cash Payment,55
3773,5/10/2025,Always Sanitary Pad,Toiletries,M,Iyana ipaja,4/23/2022,950,7,SO77164,Cash Payment,79
4309,2/4/2025,Shea Butter,Personal Care,M,Ikotun,7/30/2023,1855,4,SO38816,Bank transfer,65
4959,3/21/2025,Pen (Pack of 5),Stationery,F,Ikorodu,2/11/2025,2489,8,SO60076,Cash Payment,29
1895,3/31/2025,Gala Sausage Roll,Snack,F,Shomolu,7/28/2024,500,10,SO18475,Debit card,32
1824,4/25/2025,La Casera Apple Drink,Beverage,M,Ikotun,12/14/2024,350,4,SO49857,Debit card,76
4504,2/14/2025,Peak Milk,Dairy,M,Ketu,6/14/2022,350,3,SO59355,Cash Payment,78
4109,5/19/2025,Always Sanitary Pad,Toiletries,M,Iyana ipaja,6/20/2024,950,10,SO51798,Bank transfer,74
3549,2/14/2025,Diaper Rash Cream,Baby Products,F,Fagba,8/22/2023,8148,7,SO43344,Bank transfer,57
1293,1/7/2025,Shea Butter,Personal Care,M,Mushin,8/14/2024,1855,5,SO87891,Cash Payment,67
2006,5/15/2025,Nivea Roll-On,Personal Care,M,Agege,9/12/2024,1299,4,SO65947,Cash Payment,54
2918,5/5/2025,Johnson's Baby Lotion,Baby Products,M,Surulere,7/9/2024,6812,6,SO30975,Cash Payment,62
4250,1/26/2025,Huggies Baby Wipes,Baby Products,F,Oshodi,9/16/2023,8052,10,SO69824,Debit card,72
1146,5/18/2025,Coca-Cola,Beverage,F,Ikotun,5/15/2024,500,3,SO31802,Cash Payment,73
1173,2/17/2025,Morning Fresh Dishwash,Cleaning,F,Iyana ipaja,3/15/2022,1451,9,SO22723,Cash Payment,61
4324,1/1/2025,Pampers Baby-Dry,Baby Products,F,Ogba,8/21/2023,5100,6,SO44269,Debit card,75
3397,5/10/2025,Pen (Pack of 5),Stationery,F,Mafoluku,10/7/2023,2489,3,SO37469,Cash Payment,29
4990,4/9/2025,Spaghetti,Food,M,Oshodi,5/30/2025,450,1,SO34051,Cash Payment,33
2548,2/15/2025,Shea Butter,Personal Care,M,Ikeja,1/13/2024,1855,8,SO72957,Bank transfer,47
4433,2/2/2025,Always Sanitary Pad,Toiletries,M,Lagos Island,5/15/2022,950,2,SO40514,Debit card,40
2912,4/26/2025,Close-Up Toothpaste,Personal Care,F,Mafoluku,11/13/2022,1736,1,SO33253,Cash Payment,65
3661,2/21/2025,Dettol Antiseptic,Cleaning,M,Ikorodu,4/25/2025,1533,8,SO76577,Debit card,24
3402,5/19/2025,Semovita,Food,M,Ketu,6/12/2023,3400,4,SO64025,Bank transfer,71
4650,3/16/2025,Fayrouz,Beverage,M,Iganmu,5/15/2025,500,8,SO65585,Bank transfer,61
4890,3/21/2025,Lipton Tea,Beverage,F,Ibeju lekki,1/27/2023,850,9,SO67757,Debit card,39
1748,5/9/2025,Dano Milk,Dairy,F,Oshodi,9/13/2023,120,9,SO78747,Bank transfer,73
4606,5/27/2025,Pen (Pack of 5),Stationery,F,Lakowe,8/26/2022,2489,2,SO94905,Debit card,35
3079,3/29/2025,Jik Bleach,Cleaning,M,Ketu,6/19/2024,1442,6,SO81388,Debit card,53
3903,1/26/2025,Chin Chin,Snack,F,Sangotedo,1/31/2024,1800,8,SO56840,Bank transfer,52
4221,1/9/2025,Shea Butter,Personal Care,M,Yaba,2/5/2024,1855,6,SO13297,Debit card,51
1066,3/27/2025,Shea Butter,Personal Care,F,Festac town,2/26/2024,1855,8,SO41952,Debit card,45
4762,3/22/2025,Hypo Bleach,Cleaning,M,Fagba,4/21/2025,1603,5,SO36259,Debit card,18
4955,4/14/2025,Shea Butter,Personal Care,M,Mafoluku,12/11/2024,1855,9,SO57145,Cash Payment,42
1416,2/15/2025,Chin Chin,Snack,M,Iyana ipaja,1/7/2023,1800,8,SO39785,Bank transfer,44
4761,5/20/2025,Rexona Air Freshener,Cleaning,F,Iyana ipaja,8/14/2023,1861,6,SO55366,Debit card,63
3956,1/21/2025,Nivea Roll-On,Personal Care,M,Lakowe,4/9/2025,1299,2,SO17203,Cash Payment,36
4125,4/9/2025,Always Sanitary Pad,Toiletries,M,Yaba,4/8/2022,950,7,SO49252,Cash Payment,20
3470,5/21/2025,Shea Butter,Personal Care,M,Iyana ipaja,7/14/2024,1855,1,SO71652,Bank transfer,74
1899,1/17/2025,Dettol Soap,Personal Care,M,Surulere,9/12/2022,1722,9,SO78693,Cash Payment,66
2241,4/4/2025,Lipton Tea,Beverage,F,Lakowe,1/3/2022,850,2,SO26689,Debit card,48
2449,5/16/2025,Fayrouz,Beverage,F,Lakowe,5/2/2024,500,10,SO34554,Cash Payment,49
3618,2/16/2025,Shea Butter,Personal Care,M,Mushin,11/5/2022,1855,10,SO63182,Bank transfer,73
1510,4/28/2025,Pen (Pack of 5),Stationery,F,Iyana ipaja,5/29/2025,2489,4,SO80407,Debit card,70
2804,3/19/2025,Rechargeable Torch Light,Misc,M,Shomolu,1/17/2025,5735,8,SO12561,Cash Payment,22
3769,3/8/2025,Oral-B Toothbrush,Personal Care,M,Fagba,1/27/2022,1147,7,SO20369,Cash Payment,57
4435,3/4/2025,Diaper Rash Cream,Baby Products,M,Festac town,1/30/2023,8148,8,SO79175,Cash Payment,39
1641,3/16/2025,Oral-B Toothbrush,Personal Care,F,Oshodi,4/13/2022,1147,3,SO27756,Debit card,69
1798,5/8/2025,Close-Up Toothpaste,Personal Care,M,Iyana ipaja,7/14/2024,1736,1,SO73688,Debit card,24
4623,4/30/2025,Shea Butter,Personal Care,M,Mushin,8/14/2024,1855,4,SO35980,Debit card,59
2496,4/24/2025,Phone Charger,Electronics,M,Lagos Island,5/12/2025,2404,9,SO77313,Cash Payment,59
4112,5/31/2025,Baby Feeding Bottle,Baby Products,F,Ilupeju,6/19/2023,5520,3,SO27720,Bank transfer,43
1617,5/19/2025,Sunlight Detergent,Cleaning,M,Lakowe,1/8/2022,1251,1,SO39587,Bank transfer,44
2849,4/22/2025,Pampers Baby-Dry,Baby Products,M,Lakowe,7/31/2024,5100,3,SO44060,Cash Payment,33
2426,5/28/2025,Jik Bleach,Cleaning,M,Fagba,12/28/2024,1442,4,SO66548,Cash Payment,51
1895,4/18/2025,Sugar,Food,F,Fadeyi,1/3/2025,1000,2,SO67191,Bank transfer,32
2118,3/4/2025,MTN Airtime ?500,Airtime,F,Iyana ipaja,2/25/2023,500,10,SO44927,Bank transfer,22
4590,4/14/2025,Jik Bleach,Cleaning,M,Fagba,1/2/2025,1442,7,SO83631,Cash Payment,57
1851,1/25/2025,Nescafe Coffee,Beverage,M,Sangotedo,11/13/2024,700,5,SO55899,Bank transfer,60
1186,4/8/2025,Hypo Bleach,Cleaning,F,Ikeja,8/17/2023,1603,2,SO94465,Debit card,67
2656,3/5/2025,Pen (Pack of 5),Stationery,M,Badore,7/16/2024,2489,10,SO14213,Cash Payment,28
3563,5/6/2025,Pen (Pack of 5),Stationery,M,Ketu,11/18/2023,2489,3,SO45227,Cash Payment,39
3989,5/20/2025,Spaghetti,Food,M,Lakowe,1/23/2022,450,10,SO87657,Debit card,51
1393,2/4/2025,Dettol Soap,Personal Care,M,Fagba,1/23/2025,1722,3,SO87682,Debit card,74
1706,3/17/2025,Jik Bleach,Cleaning,F,Iyana ipaja,2/8/2022,1442,7,SO26665,Cash Payment,23
2111,5/1/2025,Lipton Tea,Beverage,M,Shomolu,6/20/2023,850,1,SO72061,Bank transfer,64
3593,2/6/2025,Dano Milk,Dairy,M,Sangotedo,5/14/2024,120,4,SO50724,Debit card,52
4255,5/28/2025,Lipton Tea,Beverage,F,Surulere,3/12/2022,850,4,SO33103,Cash Payment,35
4089,3/21/2025,Dano Milk,Dairy,M,Shomolu,12/7/2023,120,3,SO86175,Cash Payment,46
3861,4/20/2025,Bread (Small Loaf),Food,M,Mafoluku,10/24/2024,1300,8,SO91655,Debit card,20
1358,5/1/2025,Lipton Tea,Beverage,F,Surulere,3/30/2023,850,8,SO32450,Debit card,56
3016,4/4/2025,Pen (Pack of 5),Stationery,F,Ikotun,2/26/2022,2489,10,SO74126,Cash Payment,69
4563,5/7/2025,Spaghetti,Food,M,Shomolu,11/29/2023,450,2,SO83478,Debit card,51
1074,1/17/2025,Pen (Pack of 5),Stationery,F,Fagba,11/11/2023,2489,1,SO95940,Bank transfer,72
4933,4/18/2025,Dano Milk,Dairy,M,Mafoluku,3/9/2022,120,4,SO63775,Cash Payment,69
4096,2/13/2025,Always Sanitary Pad,Toiletries,F,Mushin,11/23/2022,950,1,SO76924,Bank transfer,18
2087,4/28/2025,Friso Gold Milk,Baby Products,M,Ketu,5/8/2024,5884,2,SO74608,Cash Payment,59
2766,5/30/2025,Close-Up Toothpaste,Personal Care,M,Badore,7/9/2024,1736,9,SO21549,Bank transfer,18
2236,3/4/2025,Shea Butter,Personal Care,F,Ikeja,5/1/2023,1855,10,SO73563,Cash Payment,20
1651,4/1/2025,Dano Milk,Dairy,F,Iyana ipaja,8/27/2024,120,2,SO27764,Cash Payment,56
2423,3/3/2025,Omo Detergent,Cleaning,M,Ikorodu,6/12/2022,1338,3,SO35789,Bank transfer,26
2420,3/29/2025,Chin Chin,Snack,M,Ikotun,5/24/2025,1800,8,SO93512,Debit card,72
4145,4/27/2025,Shea Butter,Personal Care,M,Iyana ipaja,6/5/2022,1855,9,SO93093,Cash Payment,41
2616,4/7/2025,Pen (Pack of 5),Stationery,M,Ilupeju,4/26/2024,2489,8,SO85748,Cash Payment,75
4323,1/8/2025,Pampers Baby-Dry,Baby Products,M,Mushin,4/7/2023,5100,10,SO73118,Bank transfer,53
1792,5/31/2025,Chin Chin,Snack,F,Ikotun,1/23/2024,1800,2,SO97025,Cash Payment,57
2977,5/18/2025,Johnson's Baby Lotion,Baby Products,F,Festac town,8/27/2024,6812,10,SO83806,Cash Payment,49
4375,4/19/2025,Johnson's Baby Lotion,Baby Products,F,Mushin,8/16/2023,6812,4,SO57128,Debit card,26
2232,3/20/2025,Golden Morn,Food,F,Mushin,8/15/2022,950,4,SO39509,Cash Payment,76
2905,3/7/2025,Lipton Tea,Beverage,M,Oshodi,12/21/2023,850,3,SO69361,Cash Payment,28
1912,3/26/2025,Mathematical Set,School Supplies,F,Fagba,9/8/2023,1320,8,SO75338,Bank transfer,20
4665,1/7/2025,Huggies Baby Wipes,Baby Products,M,Ilupeju,7/29/2023,8052,3,SO34135,Cash Payment,45
3325,1/28/2025,Phone Charger,Electronics,F,Fagba,11/30/2023,2404,5,SO40387,Bank transfer,32
2153,1/4/2025,Shea Butter,Personal Care,M,Ilupeju,10/20/2022,1855,7,SO82321,Bank transfer,22
1798,1/17/2025,Lipton Tea,Beverage,F,Ketu,8/24/2022,850,6,SO98898,Bank transfer,24
3934,1/18/2025,Always Sanitary Pad,Toiletries,F,Ibeju lekki,11/2/2023,950,2,SO32428,Debit card,44
4484,5/21/2025,Nivea Roll-On,Personal Care,M,Mafoluku,12/25/2024,1299,3,SO39850,Cash Payment,63
2713,4/20/2025,Baby Feeding Bottle,Baby Products,F,Lagos Island,4/2/2023,5520,8,SO15121,Bank transfer,34
1533,3/19/2025,Dettol Soap,Personal Care,M,Fadeyi,4/8/2023,1722,5,SO92672,Cash Payment,56
1529,3/19/2025,Peak Milk,Dairy,F,Shomolu,10/13/2023,350,4,SO17797,Debit card,62
1905,5/17/2025,Milo,Beverage,M,Agege,5/4/2022,1200,7,SO97219,Debit card,21
3361,2/17/2025,Oral-B Toothbrush,Personal Care,M,Mushin,6/5/2023,1147,8,SO59195,Debit card,30
2195,5/29/2025,Shea Butter,Personal Care,M,Fadeyi,10/24/2022,1855,5,SO70107,Debit card,47
3221,2/5/2025,Chin Chin,Snack,M,Ikorodu,2/5/2024,1800,6,SO94553,Debit card,29
3667,4/30/2025,Jik Bleach,Cleaning,M,Iganmu,5/16/2022,1442,7,SO46862,Bank transfer,61
2129,4/1/2025,Dano Milk,Dairy,F,Oshodi,6/26/2023,120,10,SO24869,Debit card,64
1233,3/4/2025,Shea Butter,Personal Care,M,Fadeyi,3/30/2024,1855,9,SO31953,Bank transfer,56
2675,4/23/2025,Morning Fresh Dishwash,Cleaning,F,Shomolu,12/7/2023,1451,1,SO43652,Debit card,49
2701,1/20/2025,Chin Chin,Snack,M,Ilupeju,4/6/2024,1800,3,SO84043,Debit card,27
1788,5/3/2025,Milo,Beverage,M,Surulere,12/28/2024,1200,7,SO69569,Bank transfer,18
2876,2/28/2025,Shea Butter,Personal Care,M,Badore,4/17/2025,1855,8,SO29967,Cash Payment,40
4465,1/13/2025,Jik Bleach,Cleaning,F,Badore,9/17/2023,1442,1,SO96925,Bank transfer,60
4330,1/14/2025,Chin Chin,Snack,M,Badore,12/10/2022,1800,8,SO29318,Cash Payment,48
2459,3/29/2025,Friso Gold Milk,Baby Products,F,Surulere,5/24/2025,5884,9,SO67892,Cash Payment,24
1739,5/19/2025,Chin Chin,Snack,M,Ketu,4/21/2023,1800,10,SO91102,Debit card,37
2524,1/23/2025,Salt,Food,F,Lagos Island,5/25/2023,500,1,SO26384,Cash Payment,40
2273,4/10/2025,Jik Bleach,Cleaning,M,Shomolu,8/24/2023,1442,7,SO97305,Debit card,23
4557,4/15/2025,Milo,Beverage,F,Lakowe,6/1/2022,1200,7,SO61183,Bank transfer,74
2505,5/6/2025,MTN Airtime ?500,Airtime,M,Agege,9/12/2023,500,7,SO95336,Debit card,48
3882,3/7/2025,Bread (Small Loaf),Food,M,Ilupeju,3/26/2022,1300,5,SO32672,Cash Payment,80
3308,2/20/2025,Pampers Baby-Dry,Baby Products,F,Ogba,9/8/2022,5100,7,SO27475,Cash Payment,63
2605,4/11/2025,Always Sanitary Pad,Toiletries,M,Agege,5/1/2023,950,7,SO84715,Debit card,69
4180,2/10/2025,Shea Butter,Personal Care,M,Lagos Island,6/28/2022,1855,4,SO85643,Debit card,18
3551,2/23/2025,Fayrouz,Beverage,F,Iganmu,3/21/2022,500,6,SO94888,Debit card,47
4406,1/6/2025,Morning Fresh Dishwash,Cleaning,M,Festac town,10/28/2022,1451,6,SO44909,Debit card,26
4962,4/20/2025,Salt,Food,M,Iganmu,9/16/2023,500,8,SO82716,Debit card,49
4799,1/28/2025,Semovita,Food,F,Ibeju lekki,12/23/2022,3400,9,SO50035,Cash Payment,65
1862,1/10/2025,Sugar,Food,F,Lagos Island,1/15/2023,1000,4,SO80894,Cash Payment,64
2043,2/12/2025,Lipton Tea,Beverage,F,Fagba,7/7/2023,850,1,SO80243,Cash Payment,67
4440,3/24/2025,Milo,Beverage,F,Surulere,3/17/2024,1200,6,SO87446,Debit card,19
3139,5/3/2025,Jik Bleach,Cleaning,M,Oshodi,7/21/2022,1442,4,SO25007,Debit card,75
4344,2/19/2025,Always Sanitary Pad,Toiletries,F,Oshodi,4/27/2025,950,4,SO42067,Bank transfer,64
1616,4/14/2025,Sunlight Detergent,Cleaning,F,Oshodi,2/18/2025,1251,10,SO17434,Bank transfer,23
3374,3/22/2025,Shea Butter,Personal Care,M,Yaba,6/2/2022,1855,9,SO38330,Debit card,69
1881,1/7/2025,Spaghetti,Food,F,Ogba,8/9/2023,450,3,SO52819,Debit card,79
4372,2/9/2025,Lipton Tea,Beverage,F,Ilupeju,8/4/2024,850,7,SO72533,Debit card,46
4036,4/8/2025,Friso Gold Milk,Baby Products,M,Mafoluku,3/2/2024,5884,3,SO41643,Debit card,36
2325,3/21/2025,Always Sanitary Pad,Toiletries,M,Iganmu,4/22/2024,950,9,SO97453,Debit card,27
1951,1/20/2025,Diaper Rash Cream,Baby Products,M,Ilupeju,3/30/2022,8148,4,SO36906,Debit card,55
1862,5/17/2025,Pampers Baby-Dry,Baby Products,M,Iganmu,6/27/2022,5100,9,SO22121,Debit card,64
1877,4/11/2025,Huggies Baby Wipes,Baby Products,M,Agege,12/11/2024,8052,9,SO87356,Bank transfer,53
3236,1/12/2025,Pen (Pack of 5),Stationery,M,Ikeja,1/13/2024,2489,5,SO55470,Bank transfer,49
2068,2/8/2025,Bournvita,Beverage,F,Ikotun,2/1/2025,1150,4,SO46368,Debit card,30
1388,2/3/2025,Power Bank,Electronics,M,Festac town,12/27/2024,20000,3,SO21521,Cash Payment,54
4014,5/31/2025,Oral-B Toothbrush,Personal Care,M,Mushin,11/4/2022,1147,3,SO49752,Debit card,71
1719,2/1/2025,Always Sanitary Pad,Toiletries,F,Fagba,8/8/2022,950,5,SO61091,Debit card,42
4167,4/7/2025,Baby Oil,Baby Products,M,Mushin,8/5/2022,8246,4,SO23908,Cash Payment,20
3099,2/2/2025,Hand Sanitizer,Personal Care,M,Lagos Island,3/6/2023,1843,5,SO70879,Bank transfer,30
1998,4/25/2025,Rice,Food,F,Ibeju lekki,7/26/2022,25000,7,SO81573,Debit card,36
3630,3/8/2025,Omo Detergent,Cleaning,M,Ikeja,2/2/2025,1338,8,SO44661,Debit card,24
1365,1/25/2025,Bread (Small Loaf),Food,M,Fagba,8/30/2024,1300,1,SO25651,Cash Payment,25
2878,5/4/2025,Hollandia Yoghurt,Beverage,F,Ikotun,3/5/2024,1500,4,SO68978,Bank transfer,33
3158,4/3/2025,Rexona Air Freshener,Cleaning,M,Sangotedo,3/15/2024,1861,7,SO35294,Cash Payment,68
3842,1/11/2025,Baby Oil,Baby Products,F,Ilupeju,5/28/2024,8246,10,SO22165,Debit card,37
2738,5/9/2025,Power Bank,Electronics,F,Mushin,5/30/2024,20000,7,SO57223,Debit card,76
4595,1/14/2025,Chin Chin,Snack,M,Lakowe,8/17/2023,1800,5,SO55063,Debit card,50
1979,5/28/2025,Peak Milk,Dairy,F,Iyana ipaja,5/14/2023,350,7,SO36431,Bank transfer,41
3411,3/10/2025,Fayrouz,Beverage,M,Fagba,3/5/2023,500,8,SO18893,Bank transfer,70
4703,2/25/2025,Milo,Beverage,F,Ikorodu,2/14/2025,1200,7,SO54829,Debit card,30
1615,2/6/2025,Dano Milk,Dairy,F,Surulere,5/28/2023,120,7,SO40687,Debit card,54
1710,5/10/2025,Semovita,Food,F,Oshodi,4/25/2023,3400,6,SO71316,Cash Payment,32
2699,3/1/2025,Baby Oil,Baby Products,F,Ogba,7/24/2023,8246,6,SO60564,Bank transfer,33
1859,4/3/2025,Jik Bleach,Cleaning,F,Mafoluku,3/16/2025,1442,7,SO38930,Debit card,63
1997,3/19/2025,Jik Bleach,Cleaning,M,Oshodi,5/3/2024,1442,4,SO75686,Debit card,26
4852,5/11/2025,Local Broom,Cleaning,M,Ikotun,8/19/2023,1579,4,SO25275,Cash Payment,38
4893,4/11/2025,Omo Detergent,Cleaning,M,Iyana ipaja,3/15/2023,1338,9,SO70956,Cash Payment,67
4985,5/4/2025,School Bag,School Supplies,F,Ikorodu,5/23/2024,5999,8,SO63981,Bank transfer,62
4428,2/3/2025,Close-Up Toothpaste,Personal Care,F,Mafoluku,2/12/2025,1736,2,SO47927,Bank transfer,65
1979,4/24/2025,Dano Milk,Dairy,F,Badore,2/11/2025,120,3,SO12862,Bank transfer,41
2847,1/28/2025,Always Sanitary Pad,Toiletries,M,Fagba,1/13/2023,950,3,SO68696,Debit card,70
3879,4/8/2025,Local Broom,Cleaning,F,Lakowe,4/2/2025,1579,3,SO77730,Debit card,53
